700266303	20170923	201709	2017	2017.7205	USA	UNITED STATES	USA								SEA	SOUTHEAST ASIA	SEA								1	043	043	04	1	2.8	1	1	1	-2.60355029585799	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20171023121500	http://www.680news.com/2017/10/23/mother-of-canadian-man-missing-in-peru-since-september-says-he-may-have-been-abducted/
700266304	20171016	201710	2017	2017.7836											GOV	CIVIL SERVANT						GOV			1	043	043	04	1	2.8	10	1	10	1.23636363636363	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171023121500	https://www.siliconrepublic.com/enterprise/data-ireland-economy-society
700266305	20171016	201710	2017	2017.7836	BUS	BUSINESS LEADER						BUS			SWE	STOCKHOLM	SWE								1	042	042	04	1	1.9	10	1	10	1.23636363636363	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171023121500	https://www.siliconrepublic.com/enterprise/data-ireland-economy-society
700266306	20171016	201710	2017	2017.7836	BUS	BUSINESS LEADER						BUS			SWE	STOCKHOLM	SWE								1	051	051	05	1	3.4	10	1	10	1.23636363636363	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171023121500	https://www.siliconrepublic.com/enterprise/data-ireland-economy-society
700266307	20171016	201710	2017	2017.7836	EDU	STUDENT						EDU			GOV	FIREFIGHTER						GOV			1	043	043	04	1	2.8	3	1	3	2.0066889632107	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	4	Cudgegong, New South Wales, Australia	AS	AS02	5096	-32.8	149.817	-1568281	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	20171023121500	http://www.mudgeeguardian.com.au/story/5006501/up-away-for-budding-pilots/?cs=981
700266308	20171016	201710	2017	2017.7836	GOV	GOVERNOR						GOV													0	040	040	04	1	1.0	6	1	6	0.0876424189307698	3	Hudson County, New Jersey, United States	US	USNJ	NJ017	40.7168	-74.0663	882278	0								3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	20171023121500	http://hudsonreporter.com/view/full_story/27496193/article-Where-will-they-get-their-votes-
700266309	20171016	201710	2017	2017.7836	GOV	CIVIL SERVANT						GOV													1	042	042	04	1	1.9	10	1	10	1.23636363636363	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	0								4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171023121500	https://www.siliconrepublic.com/enterprise/data-ireland-economy-society
700266310	20171016	201710	2017	2017.7836	GOV	FIREFIGHTER						GOV			EDU	STUDENT						EDU			1	042	042	04	1	1.9	3	1	3	2.0066889632107	4	Cudgegong, New South Wales, Australia	AS	AS02	5096	-32.8	149.817	-1568281	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	4	Mudgee, New South Wales, Australia	AS	AS02	5096	-32.4333	149.583	-1589684	20171023121500	http://www.mudgeeguardian.com.au/story/5006501/up-away-for-budding-pilots/?cs=981
700266311	20171016	201710	2017	2017.7836	GOV	PRIME MINISTER						GOV			LEG	PARLIAMENT						LEG			0	0874	087	08	2	10.0	10	1	10	-3.67231638418079	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171023121500	http://www.bbc.co.uk/news/uk-politics-41720244
700266312	20171016	201710	2017	2017.7836	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	040	040	04	1	1.0	3	1	3	0.0876424189307698	3	Hudson County, New Jersey, United States	US	USNJ	NJ017	40.7168	-74.0663	882278	3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	3	Hudson County, New Jersey, United States	US	USNJ		40.7168	-74.0663	882278	20171023121500	http://hudsonreporter.com/view/full_story/27496193/article-Where-will-they-get-their-votes-
700266313	20171016	201710	2017	2017.7836	LKAELIGOV	RANIL WICKREMASINGHE	LKA					ELI	GOV												1	017	017	01	1	0.0	3	1	3	9.78260869565217	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171023121500	http://www.srilankamirror.com/news/5472-us-garment-innovation-center-inaugurated-pics
700266314	20171016	201710	2017	2017.7836	LKAELIGOV	RANIL WICKREMASINGHE	LKA					ELI	GOV		BUS	COMPANY						BUS			1	017	017	01	1	0.0	5	1	5	9.78260869565217	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	United States	US	US		39.828175	-98.5795	US	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171023121500	http://www.srilankamirror.com/news/5472-us-garment-innovation-center-inaugurated-pics
700266315	20171016	201710	2017	2017.7836	MED	JOURNALIST						MED			BEL	BELGIUM	BEL								0	010	010	01	1	0.0	2	1	2	-5.80474934036939	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171023121500	http://www.nydailynews.com/news/national/russian-independent-journalist-stabbed-neck-moscow-office-article-1.3582555
700266316	20171016	201710	2017	2017.7836	MED	JOURNALIST						MED			BEL	BELGIUM	BEL								0	010	010	01	1	0.0	2	1	2	-5.80474934036939	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20171023121500	http://www.nydailynews.com/news/national/russian-independent-journalist-stabbed-neck-moscow-office-article-1.3582555
700266317	20171016	201710	2017	2017.7836	SAU	SAUDI ARABIA	SAU								SAUGOV	SAUDI ARABIA	SAU					GOV			0	051	051	05	1	3.4	2	1	2	-2.15355805243446	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171023121500	https://www.cbsnews.com/news/rex-tillerson-pushes-saudi-arabia-iraq-to-help-u-s-effort-to-isolate-iran/
700266318	20171016	201710	2017	2017.7836	SVK	SLOVAKIA	SVK								CZE	CZECH REPUBLIC	CZE								0	080	080	08	2	5.0	2	1	2	-1.82250396196514	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171023121500	https://www.usatoday.com/story/news/world/2017/10/23/populist-tide-spreads-europe/789683001/
700266319	20171016	201710	2017	2017.7836	SWE	STOCKHOLM	SWE								BUS	BUSINESS LEADER						BUS			1	043	043	04	1	2.8	10	1	10	1.23636363636363	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171023121500	https://www.siliconrepublic.com/enterprise/data-ireland-economy-society
