新北市汐止區大同路二段211號,25.06473014654625,121.65271048612152
新北市汐止區復興路1號,25.06481213073454,121.65556369888611
新北市汐止區福德二路151號,25.065242560361284,121.63101625812219
新北市汐止區仁愛路151巷1號,25.063455370857408,121.66227920619372
新北市板橋區永豐街61號,25.0184323760748,121.47380252469851
新北市新店區安康路一段151號,24.96224523007681,121.52751145530621
莊敬段721號,25.037370000000067,121.56355000000008
新北市板橋區文化路一段361號,25.021131987794984,121.46684534220103
新北市土城區中華路一段31號,24.98884472439266,121.44624514738295
新北市三峽區國光街91號,24.938804682757283,121.37344413765943
新北市樹林區學勤路451號,24.948297964654337,121.3807180245847
新北市三峽區學府路121號,24.934390000000064,121.36913000000004
新北市三峽區學勤路151號,25.142520489583994,121.48944564057366
新北市永和區得和路5巷1號,25.000847863725536,121.51511815084541
新北市汐止區龍安路28巷1號,25.064356500000002,121.65419475000002
新北市汐止區新臺五路一段61號,25.064350000000047,121.65861000000007
新北市汐止區汐萬路一段181號,25.071407895637407,121.65262491880671
新北市汐止區大同路三段601號,25.07372247737897,121.68348154480938
新北市三重區福隆路31號,25.077249063275474,121.48989818595992
新北市板橋區大觀路二段265巷130弄1號,24.996392999999998,121.44168450000001
新北市汐止區工建路331號,25.064350000000047,121.65861000000007
新北市汐止區樟樹二路61號,25.06348210281567,121.63950565633726
新北市新莊區中央路181號,25.058798859491255,121.45266435949124
新北市新莊區五工一路97巷1號,25.06780607271053,121.4604099003693
新北市新莊區富貴路61號,25.057324502308614,121.45855950000004
新北市林口區中山路511號,25.08146811318078,121.38151611653299
新北市林口區文化二路二段110巷1號,25.081717086108892,121.3795510907047
新北市土城區中正路67巷31號,24.976147208290477,121.44437508613633
三重段61號,25.035282471002333,121.50215897307982
五谷王段271號,25.041057463788967,121.57125817055226
新北市新店區安泰路1號,24.949966739587616,121.48533089744735
新北市淡水區淡金路一段541號,25.18005472381575,121.4536278009697
新北市淡水區淡金路二段91號,25.181470143747628,121.45159284650019
新北市淡水區北新路169巷61號,25.18070332999601,121.44832131807945
新北市淡水區新市一路一段331巷61號,25.186266527707655,121.43592763816676
新北市淡水區新春街181號,25.181049320107498,121.44371196484636
新北市淡水區坪頂路52巷1號,25.16233950000001,121.4582445
新北市淡水區北新路91號,25.19476798073186,121.4925403618847
新北市中和區連城路451號,24.996179536211038,121.4846190313636
新北市中和區景平路421號,24.995133691644075,121.50174984540367
新北市中和區中山路二段380巷1號,25.00352750561587,121.49086133146136
新北市樹林區大成路1號,24.94526165306028,121.38236779865758
新北市三峽區學成路121號,24.941316798285687,121.37360926389324
新北市三峽區大智路61號,24.93612808826243,121.36053871596724
新北市土城區中山路61號,24.96383173930178,121.42471583377285
新北市板橋區漢生東路1號,25.0175592603439,121.46451231862771
新北市汐止區樟樹二路121號,25.065765846419605,121.63997088648924
新北市泰山區貴子路1號,25.042071508596567,121.42541075658306
新北市新莊區中平路92巷1號,25.045476463788965,121.4450185284494
東豐段331號,25.037370000000067,121.56355000000008
新北市樹林區保安街二段1號,24.999486129609362,121.41670645169951
新北市永和區保生路22巷19弄1號,25.008252454065442,121.50698422522942
新北市淡水區淡金路61號,25.161559348624085,121.45612568571619
新北市淡水區新市三路一段301號,25.19806519272275,121.42779109931433
新北市淡水區民權路1號,25.16972000000004,121.44077000000004
新北市新店區中正路329巷9弄1號,24.973451128155098,121.53477906997742
新北市蘆洲區民族路61號,25.085695745772952,121.47896888106648
新北市板橋區文化路二段481號,25.033771424375285,121.47567796182707
新北市板橋區文化路一段181號,25.016302057735544,121.46300356243879
新北市林口區竹林路61號,25.07836748265909,121.38760553843277
新北市汐止區龍安路202巷31號,25.06361467299888,121.65219098357909
新北市汐止區大同路一段211號,25.057343335564582,121.63365417040804
新北市汐止區樟樹二路91號,25.06361154882997,121.63948649587446
新北市汐止區茄苳路31號,25.070957350539576,121.66538707507647
新北市汐止區新北市汐止區新臺五路一段61號,25.064350000000047,121.65861000000007
新北市汐止區大同路一段151號,25.056133166253083,121.6320775356628
新北市汐止區新臺五路一段91號,25.064350000000047,121.65861000000007
新北市林口區文化三路二段115巷61號,25.081569016855124,121.37273481104971
新北市板橋區長江路二段91號,25.031599698886094,121.46528872938434
新北市板橋區大仁街1號,25.017048063275467,121.45604918595994
新北市土城區明峰街1號,24.985733763430105,121.46536079239183
五谷王段391號,25.052300483648715,121.60721399918529
新北市三重區重新路五段631號,25.04414965302149,121.46774127585711
新北市新店區中興路三段121號,24.9776664445448,121.54578614294729
新北市中和區中山路二段211號,25.002521528997676,121.49889845337299
新北市中和區中山路二段64巷31號,25.00574361604862,121.50320380829321
新北市新莊區立信一街31號,25.049456800998332,121.44244780252757
新北市泰山區新北大道三段31號,25.059090000000026,121.43142000000012
新北市新莊區思源路421號,25.052688670552257,121.4597487007907
新北市新莊區立信一街61號,25.05148221657402,121.44251589399533
新北市新莊區榮華路二段61號,25.055926196598637,121.4507765982856
新北市新莊區中原東路91號,25.054384568959616,121.46228186955392
新北市新莊區福德二街31號,25.057202869651743,121.46182229295422
新北市新莊區中正路929巷1號,25.02015280778985,121.4112018862033
新北市新莊區新北大道三段61號,25.060329506203757,121.45578749999999
新北市新莊區中原東路89巷1號,25.05429886179686,121.46084778838974
新北市新莊區立信三街1號,25.05042255785112,121.44454214654627
新北市新莊區中平路82巷31號,25.044919186360282,121.44630848949221
新北市新莊區立信三街12巷1號,25.050357586733227,121.44415981363606
新北市新莊區榮華路二段1號,25.055941506859067,121.45077367132404
新北市中和區中安街181號,24.999603186124574,121.51111486851903
